Alabama                           1    7          15              1        545  12   6 3 1 3 2     102370 349.3661261     1  C  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  2  2  2  1  1  1  1  C  1  1  A  A  C  C  C  A  2  2  2  2  2  2  2  2  1  2  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A 18  5 50  A  A  A  A  A  A  A  A  A  A  A  A  1Health 9th grade                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              8 18  5 50  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  1  1  1  A  A  A  A  A  A  1  1  1  2  2  2  1  2  2  2  1  1  2  2  A  1  1  2  1  1  3  3  3  2  1  1  1  2  1  1  2  1  1  2  1  2  C  1  2  2  2  1  1  1  1  C  1  1  2  1  2  2  2  2                                                               1  2  2  2  2  2  1Bible                                                          1  2  2  2  2  2  1Administration                                                 C  C  1  2
Arizona                           3    9          18              0         80  12   9 4 4 1 3     407920  64.9562135     2  1  1  1  1  2  1  2  2  1  1  1  1  2  1  1  1  1  1  1  1  1  1  2  1  1  2  1  1  2  1  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1Health                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       10  9  5 60  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1  2  1  2  2  A  A  A  A  A  A  2  2  1  1  2  2  1  2  2  2  1  1  1  1  1  2  2  2  2  1  1  1  3  2  2  2  1  1  1  2  2  2  1  1  1  2  1  1  2  1  1  2  2  1  1  7  2  1  2  2  2  2  2  1history                                                        2  A  A  A  A  A  A                                                               1  2  2  1  2  2  2                                                               2  2  2  2
Arizona                           3   11          21              0        990   6  -1 4 2 1 1     403400 426.2108854     2  1  1  1  1  2  1  1  1  1  1  1  1  1  2  2  2  2  2  1  1  1  2  1  1  1  2  2  2  1  1  2  1  2  A  2  2  2  1  1  1  1  2  2  2  2  2  2  A  A  A  A  A  A  A  A  A  1  1 60  1  2 60  1  3 60  2  5 60  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  1  2  2  2  1  1  2  2  2  A  A  A  A  A  A  2  2  2  1  A  A  A  1  1  2  2  A  2  1  2  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  2  1  1  2  2  2  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A
Arizona                           3   11          22              0        951   8   7 4 2 1 2     403400 203.4778963     2  4  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1  2  A  2  2  2  2  2  2  2  1  1  2  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A 36  1 49 36  1 49  A  A  A  A  A  A  A  A  A  A  A  A  A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  C  C  1  2  2  A  A  A  A  A  A  2  1  2  1  1  2  1  2  2  2  1  1  2  1  1  2  2  2  2  1  2  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  C  2  1  1  1  1  7  2  1  2  2  2  2  2  1communications                                                 2  A  A  A  A  A  A                                                               1  2  1  2  2  2  2                                                               2  2  2  2
Arizona                           3   11          23              0       2964  12   9 4 2 1 3     403400 125.1016019     2  4  1  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  2  2  2  1  1  1  1  1  2  1  1  1  1  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1P.E.                                               Dance                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      9 36  5  C  9 36  5  C  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1  2  1  2  2  A  A  A  A  A  A  2  1  2  2  2  2  1  2  2  2  1  1  2  1  1  1  2  2  1  1  1  1  2  2  1  2  2  2  2  2  2  2  2  2  1  2  2  1  1  2  2  1  2  2  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A
Arizona                           3   11          24              0       1283   8   7 4 2 1 2     403400 203.4778963     2  4  1  1  1  1  1  1  1  1  1  1  1  1  2  2  1  2  2  2  2  2  2  1  1  1  2  2  2  A  A  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1Physical Education                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           13 36  5 47  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  2  1  2  A  A  A  A  A  A  2  1  2  2  2  2  1  2  2  2  1  1  1  1  1  1  2  2  1  1  3  1  1  1  1  1  2  2  1  1  2  2  1  2  1  2  2  2  1  2  2  1  2  1  1 22  2  1  2  1  2  2  2  2                                                               1  2  2  2  2  2  1science                                                        1  2  2  1  2  2  2                                                               2  1  1  2
Arizona                           3   11          25              0        750   6   0 4 2 1 1     403400 426.2108854     2  4  1  1  1  2  1  2  2  2  2  1  1  2  1  1  1  2  2  1  2  1  2  1  1  2  1  1  2  1  1  2  1  2  A  2  2  2  2  1  1  1  2  2  2  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  4  1 60  9  3 45  1  1 45  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  1  2  2  2  1  1  2  2  2  A  A  A  A  A  A  1  2  2  2  1  2  A  1  2  2  2  A  2  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  2  1  2  2  2  2  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A
Arizona                           3   11          26              0       2491  12   9 4 2 1 3     403400 125.1016019     2  4  2  2  2  2  A  A  A  A  A  A  A  A  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  1  2  2  A  A  A  A  A  A  2  1  2  2  2  2  A  A  A  A  A  A  2  1  1  2  2  2  2  1  1  C  C  2  2  1  2  2  2  2  2  2  2  2  2  2  C  2  2  2  2  2  2  2  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A
Arizona                           3   12          27              0       1897  12   9 4 1 1 3     403450 210.0970517     2  4  2  2  2  2  A  A  A  A  A  A  A  A  2  2  1  1  2  2  2  2  2  2  2  1  2  2  2  A  A  2  1  2  A  2  2  2  2  2  2  2  2  2  1  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  6  1  C  A  A  A  A  A  A  A  A  A  A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  2  2  1  A  A  A  A  A  A  2  1  2  2  2  2  1  2  2  2  1  2  2  1  1  2  2  2  2  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  2  2  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A
Arizona                           3   13          28              0       1200  12   9 4 1 2 3     409630 646.7657899     2  5  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1  2  1  2  A  2  2  2  2  2  2  2  2  2  1  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A 18  4  C  A  A  A  A  A  A  A  A  A  A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  1  2  2  A  A  A  A  A  A  1  1  1  2  1  2  1  2  2  2  1  2  1  1  A  2  2  2  2  1  1  1  1  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  1  2  2  1  2  1  1 28  2  1  2  1  2  2  2  2                                                               1  1  2  2  2  2  2                                                               1  2  2  2  2  2  1sports medicine                                                2  2  2  2
Arizona                           3   14          29              1        200   8  -1 4 1 2 2     403450 202.0721600     2  2  1  1  2  2  1  1  1  1  1  1  1  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  1  2  1  A  A  A  A  A  A  2  2  1  2  2  2  A  A  A  A  A  A  2  1  A  2  2  2  2  1  1  1  1  1  1  1  2  2  1  1  2  2  1  1  1  2  2  1  2  1  1  1  2  2  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A  A  A  A                                                               A  A  A  A
Arizona                           3   15          30              1        518   8  -1 4 1 3 1     409630 361.7247571     2  2  2  2  2  2  A  A  A  A  A  A  A  A  1  1  1  1  2  2  2  1  1  1  1  1  1  1  1  1  1  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1Human Body                                         Digestive system                                   nutrition                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              13 36  4 40  1  4  3 40  2  4  2 40  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  1  1  1  2  2  1  1  1  1  2  A  A  A  A  A  A  1  2  2  2  2  1  A  2  A  2  2  A  2  1  1  1  2  2  2  1  1  1  1  1  2  2  1  1  1  2  1  1  1  1  1  1  1  1  1 15  2  1  2  2  1  2  2  2                                                               1  2  2  2  2  2  1english lit                                                    1  2  2  1  2  2  2                                                               2  2  2  2
