Alabama                           1    5          11              154.5203727           1   208     8     0     3     4     1     2     103062 231.7805590          1102   2    2   30    A    1    1    2    1    A    A    A    A    A   12    0    0    0    0    0    0    0    8    3    0    3    0   10    0    0    0    0    0   12    0    0   12    0    0    5   12    0    0    0    5   12   12    8    0    5    0    5   12    3   12    A    A    A    A    A    0    6    6    0    0    5    5    5   10   30    5    0    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1    2    2    1    2    2    2    1    2    2    1    2    1    2    4    4    3    3    3    4    3    3    2    4    1    4    1    3    4    4    4    3    4    3    4    4    4    4    1    2    3    1    1    3    4    1    1    2    2    1    2    2    2    1    2    1    2    1    1    3    1    2    2                                                                 1    2    2    2    1    1    1    1    2    A    A    A    A    A    A    A    A    A    1    2    1    1    2    2    1    2    2    A    2    A    A    A    A    A    A    A    A    A    A    3    2    1    1    2    2    2    2    1HISTORY                                                          1    2    2    2    2    1ART                                                              1    2    2    2    2    1social studies                                                   1    1    1    1    1    1    2    2    1    2    1    1    1    1    1    1    1    2    1    1    1    1    2    2    1    2    2    2    2    2    2    1    2    2    1    1    2    2    1    1    2    2    2    2    2    2    2    2    2    2    2    2 2
Alabama                           1    5          11              154.5203727           1   208     8     0     3     4     1     2     103062 231.7805590          1103   2    2   28    A    1    1    2    1    A    A    A    A    A   12    0    0    0    0    0    0    0    8    3    0    3    0   10    0    0    0    0    0   12    0    0   12    0    0    5   12    0    0    0    5   12   12    8    0    5    0    5   12    3   12    A    A    A    A    A    0    6    6    0    0    5    5    5   10   30    5    0    1    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1    1    2    2    1    2    2    2    1    2    2    1    2    1    2    4    4    3    3    3    4    3    3    2    4    1    4    1    3    4    4    4    3    4    3    4    4    4    4    1    2    3    1    1    3    4    1    1    2    2    1    2    2    2    1    2    1    2    1    1    3    1    2    2                                                                 1    2    2    2    1    1    1    1    2    A    A    A    A    A    A    A    A    A    1    2    1    1    2    2    1    2    1    A    2    A    A    A    A    A    A    A    A    A    A    3    2    1    1    2    2    2    2    1HISTORY                                                          1    2    2    2    2    1ART                                                              1    2    2    2    2    1SOCIAL STUDIES                                                   1    1    1    1    1    1    2    2    1    1    1    1    1    1    1    1    1    2    1    1    1    1    2    2    1    2    2    2    2    2    2    1    2    2    1    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2 2
Alabama                           1    6          12              177.1380941           1   604     8    -1     3     1     2     2     102370 265.7071411          1202   2    2   60    A    1    1    2    1    A    A    A    A    A    0    8    8    8    0    0    0    0   12    0    0    0    0    1    0    0    0    0    0    8    0    0    0    8    8    1    8    1    0    0    8    8    1    8    0    8    0    5    0    8    8    A    A    A    A    A    8    0    1    0    5    0    2    3    1   30    0    5    1    1    1    1    1    1    1    1    1    1    1    1    2    1    2    2    1    1    2    2    1    2    2    1    2    2    2    1    1    1    3    4    4    2    3    2    4    3    5    2    4    2    3    2    3    3    5    4    4    4    C    4    4    3    3    3    2    3    1    1    1    1    1    2    2    2    1    2    2    2    2    2    1    2    2    1    2    1    2    2                                                                 1    1    2    1    2    1    2    2    2    A    A    A    A    A    A    A    A    A    2    2    1    1    1    2    2    2    2    A    2    A    A    A    A    A    A    A    A    A    A   30    2    1    1    1    1    2    2    2                                                                 2    A    A    A    A    A                                                                 2    A    A    A    A    A                                                                 1    1    1    2    2    1    2    2    2    2    1    1    2    1    1    1    2    2    2    2    1    2    2    2    1    2    2    1    2    1    1    2    1    1    1    1    1    1    1    1    1    2    2    2    2    2    2    2    2    2    2    2 2
Alabama                           1    6          12              177.1380941           1   604     8    -1     3     1     2     2     102370 265.7071411          1203   2    2   60    A    1    1    2    1    A    A    A    A    A    0    8    8    8    0    0    0    0   12    0    0    0    0    1    0    0    0    0    0    8    0    0    0    8    8    1    8    1    0    0    8    8    1    8    0    8    0    5    0    8    8    A    A    A    A    A    8    0    1    0    5    0    2    3    1   30    0    5    1    1    1    1    1    1    1    1    1    1    1    1    2    1    2    2    1    1    2    2    1    2    2    1    2    2    2    1    1    1    3    4    4    2    3    2    4    3    5    2    4    2    3    2    3    3    C    4    4    4    C    4    4    3    3    3    2    3    1    1    1    1    1    2    2    2    1    2    2    2    2    2    1    2    2    1    2    2    1    2                                                                 1    1    2    1    2    1    2    2    2    A    A    A    A    A    A    A    A    A    2    2    1    1    1    2    2    2    2    A    2    A    A    A    A    A    A    A    A    A    A   30    2    1    1    1    1    2    2    2                                                                 2    A    A    A    A    A                                                                 2    A    A    A    A    A                                                                 1    1    1    2    2    1    2    2    2    2    1    1    2    1    1    1    2    2    2    2    1    2    2    2    1    2    2    1    2    1    1    2    1    1    1    1    1    1    1    1    1    2    2    2    2    2    2    2    2    2    2    2 2
Arizona                           3   11          21              446.7797820           0   990     6    -1     4     2     1     1     4034001395.3292968          2101   2    A   26    1    1    1    2    2    5    3    3    2    2    0    0    0    1    0    0    1    1    3    1    0    1    0    3    0    0    0    1    3    3    0    0    0    0    0    0    3    0    0    0    1    1    1    2    0    2    0    2    0    2    1    1    1    0    0    1    A    A    A    A    0    0    7   10   10    8    3    0    1    1    1    1    1    1    1    1    1    1    A    A    1    1    2    1    1    1    1    2    1    1    2    1    1    2    2    1    1    1    4    4    4    4    1    1    4    2    5    2    4    2    4    1    3    4    5    4    4    4    C    2    4    4    4    3    2    2    1    1    3    4    1    2    2    2    1    2    1    2    2    2    1    2    2    2    A    A    A    A                                                                 A    A    A    A    A    A    A    A    A    A    A    A    A    A    A    A    A    A    2    2    1    1    1    2    2    2    A    A    1    1    1    2    1    1    1    1    1    1    1    5    2    2    1    1    2    2    2    2                                                                 1    2    2    2    1    2                                                                 2    A    A    A    A    A                                                                 1    1    1    1    2    1    1    1    2    2    1    1    1    1    1    1    1    2    1    1    1    1    1    2    1    2    1    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    1    2 2
Arizona                           3   11          21              446.7797820           0   990     6    -1     4     2     1     1     4034001395.3292968          2102   2    A   28    1    1    1    2    2    2    2    4    1    4    2    0    0    1    0    0    1    2    4    1    0    1    0    3    0    0    1    0    2    3    0    0    0    0    1    2    3    0    0    1    2    3    2    3    0    1    0    3    0    1    2    0    2    2    0    1    A    A    A    A    0    0    3    7   20   10    2    0    1    1    1    1    1    1    1    1    1    1    A    A    1    1    1    1    1    1    1    1    1    1    1    1    1    2    2    1    1    1    4    4    4    4    1    1    4    3    5    2    4    2    4    1    2    4    5    4    3    4    4    2    4    4    4    3    2    4    2    2    3    2    2    2    2    2    1    2    1    2    1    1    1    2    2    2    A    A    A    A                                                                 A    A    A    A    A    A    A    A    A    A    A    A    A    A    A    A    A    A    2    2    1    1    1    2    2    2    A    A    2    A    A    A    A    A    A    A    A    A    A    5    2    2    1    1    2    2    2    2                                                                 1    2    2    2    1    2                                                                 2    A    A    A    A    A                                                                 1    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1    2    1    1    1    1    1    2    1    2    1    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    1    2 2
Arizona                           3   11          22              160.3620704           0   951     8     7     4     2     1     2     403400 160.3620704          2207   2    1   32    A    1    1    1    1    A    A    A    A    A    3    6    3    1    0   10    0    0   12    8    0    0    2    5    0    0    0    5    0   10    0    0    3    0    3    8    6   10    0    3   12    5    2    8    2    2    5    2    1    3    5    A    A    A    A    A    4    2    4    0    6    5    5   10   15   15    3    6    1    1    1    2    2    1    1    2    2    1    2    1    1    1    2    2    2    1    1    2    2    1    1    1    1    1    1    1    1    2    4    4    4    4    2    2    4    2    3    2    4    2    3    2    3    4    5    3    3    4    2    3    3    3    4    2    2    3    1    3    1    2    1    2    2    2    1    1    1    1    2    2    1    1    1    1    1    1    2    2                                                                 2    2    1    2    2    1    2    2    1    1    1    1    1    1    1    2    1    2    1    1    1    1    1    1    2    2    2    2    2    A    A    A    A    A    A    A    A    A    A   12    2    2    1    1    2    2    2    2                                                                 2    A    A    A    A    A                                                                 2    A    A    A    A    A                                                                 1    1    1    2    2    1    1    2    2    2    1    1    2    2    1    2    2    2    2    1    2    2    2    2    1    2    2    2    2    2    2    1    2    2    2    2    2    2    2    2    2    2    1    2    2    2    2    2    2    2    1    2 2
Arizona                           3   11          22              160.3620704           0   951     8     7     4     2     1     2     403400 160.3620704          2208   2    1   35    A    1    1    1    2    A    A    A    A    A   10    9    4    0    0    8    0    0    5    9    0    0    1    1    0    0    2    4    0   12    0    0    0    0    0    4    0    8    8    1    8   12    0    9    9    1    0    0    0    4    4    A    A    A    A    A    A    A    A    A    8    5    5    5   10   15    3    5    1    2    1    1    1    1    2    1    1    1    1    1    1    1    2    2    2    1    1    2    1    2    1    1    1    1    1    1    1    2    4    4    4    3    1    1    4    3    4    3    4    3    4    1    2    4    1    4    4    4    1    4    4    4    4    2    2    3    1    1    4    3    1    2    2    1    2    2    1    2    1    2    1    2    1    1    2    1    2    2                                                                 1    1    1    1    1    1    1    1    2    A    A    A    A    A    A    A    A    A    1    1    1    1    1    2    2    2    2    A    2    A    A    A    A    A    A    A    A    A    A    4    2    1    1    1    2    2    2    2                                                                 2    A    A    A    A    A                                                                 1    1    2    2    2    2                                                                 1    1    1    2    2    1    1    2    2    1    1    1    1    1    1    1    1    1    1    1    2    1    2    2    1    2    1    2    2    2    2    1    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    1    2    2 2
Arizona                           3   11          23              125.0524581           0  2964    12     9     4     2     1     3     403400 124.7260548          2304   2    1   29    A    1    1    2    2    A    A    A    A    A    0    0   10    0    0    0    0    0    5    0    0    0    0    8    0    0    0    0    0   10    0    0    3    0   10   10    0   10    0    0   10   10    0   10    0    3    3    8    0    0   10    A    A    A    A    A    A    A    A    A    2    1    5    3   10   20    1    5    1    1    1    1    1    1    1    1    1    1    2    1    1    2    1    1    1    1    1    1    2    1    1    1    2    2    2    1    2    1    4    4    4    2    3    2    4    1    3    2    4    1    3    2    3    3    4    2    3    4    3    4    4    4    4    2    2    2    1    1    1    1    1    2    2    2    1    2    2    2    1    2    1    1    1    1    3    1    1    2                                                                 1    1    1    1    2    1    2    2    2    A    A    A    A    A    A    A    A    A    2    1    1    1    1    1    1    2    1    A    2    A    A    A    A    A    A    A    A    A    A   24    2    1    1    1    2    2    2    2                                                                 2    A    A    A    A    A                                                                 1    2    2    1    2    2                                                                 1    1    1    2    2    1    2    2    1    1    1    1    2    1    1    1    1    2    2    1    2    1    2    1    1    1    2    1    2    1    1    2    1    2    1    1    2    1    1    1    1    1    1    2    2    2    2    2    2    2    2    2 2
Arizona                           3   11          24              160.3620704           0  1283     8     7     4     2     1     2     403400 160.3620704          2407   2    1   36    A    1    1    2    1    A    A    A    A    A    1    0    0    0    0    0    0    6   11    0    0    0    0    1    0    0    0    6    6    3    0    0    1    0    0    0    2   12    0    0    0    0    0    0    0    0    0    9    1    0    0    A    A    A    A    A    1    5   10    0    4    2    8    5   10   20    3    7    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1    2    2    1    1    2    1    1    1    1    1    1    1    2    1    1    3    4    4    3    2    1    4    1    5    2    4    1    3    2    3    4    5    4    4    4    4    3    4    3    3    3    3    3    1    1    3    3    1    2    2    2    1    2    1    2    1    2    1    1    2    1    1    1    1    2                                                                 1    2    1    2    2    1    2    2    1    1    1    1    1    1    2    2    1    1    2    1    1    1    2    1    2    2    2    2    2    A    A    A    A    A    A    A    A    A    A   22    2    2    1    1    2    2    2    2                                                                 1    2    2    2    2    1science                                                          1    2    2    1    2    2                                                                 2    1    1    1    2    1    1    2    2    2    2    2    2    1    1    1    1    2    2    2    2    2    2    2    1    2    1    2    2    2    2    2    1    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2 2
