Alabama                           1    1           1              0       1042  12   9 3 3 1 3     102640  94.4326319     2 8 1 1 1 2 1 2 2                                                              230 1 1 1 1 2         10          C         12         3030 1 1 1 1 1 3 1 2 2 A A A A 2 2 2 2          0          0        800        150          0          0       2600          0          0          0          0          0 1 1 2 1 4 1 4 4 3 3 3 3 3 4 4 3 3 4 4 4 4 4 4 4 4 4 4 3 4 1 2 1 2 2 2 1 1 2 1 2 1 1 2 1 1 2 1 1 2 2 1 2 1 2 2 2 2 2 2 2 1 1 1 1 1 3 2 1 3 1 1 3 1 1 1 3 1 1 1 2 1 1 1 1 1 1 2 2 2 2 2 A A 1 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 1 1 1 1 1 1 2 2 1 1 1 1 2 1 1 2 1 2 1 1 1 1 1 2 2 2 2 A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A 2 1 1 2                                                                                                      1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2
Arizona                           3   11          23              0       2964  12   9 4 2 1 3     403400 123.8572901     2 8 1 1 1 1 1 2 2                                                              230 1 1 1 1 1         10         30         12         3045 1 1 1 1 1 3 1 2 1 0 0 5 5 2 2 1 1          A          A          A          A          A          A          A          A          A          A          A          A 2 1 2 1 4 1 4 4 4 1 3 3 3 4 1 1 1 1 5 5 5 5 5 1 1 4 4 4 4 1 2 1 2 1 2 1 1 2 2 1 1 1 1 1 1 2 1 1 2 2 1 2 2 2 2 2 2 2 2 2 2 1 1 2 1 2 1 1 1 1 1 4 1 1 1 4 2 1 1 2 1 2 1 1 1 1 2 2 2 2 2 A A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 2 1 1 1 1 2 2 2 2 1 1 1 2 2 1 1 2 2 2 2 1 2 1 1 2 2 2 3 2 A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      2 2 2 2 2 1 2                                                                                                      2 2 1 2 1 2 2 2 1 1 1 2 2 2 2 1 1 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 2 2 2 2 2 2
Arizona                           3   11          24              0       1283   8   7 4 2 1 2     403400 187.4062134     2 8 1 1 1 2 1 2 2                                                              130 1 1 1 1 2         11         10         12         3030 1 1 1 1 1 3 1 2 1 0 0 5 0 2 2 2 1          A          A          A          A          A          A          A          A          A          A          A          A 3 2 A A A A A A A A A A A A A A A A A A A A A A A A A A A 1 2 1 2 2 2 1 1 2 1 2 1 1 1 1 1 2 1 1 2 2 1 2 2 2 2 2 2 2 2 2 2 1 1 2 1 2 2 1 1 1 1 4 2 1 2 4 1 1 1 2 1 1 1 1 1 1 1 2 2 2 2 A A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 1 1 1 1 1 2 2 2 1 1 1 2 2 1 1 2 2 2 2 1 2 1 1 2 2 2 2 A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A 2 2 2 2                                                                                                      2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2
Arizona                           3   11          25              0        750   6   0 4 2 1 1     403400 418.3186800     2 8 1 2 1 2 1 2 2                                                              130 1 1 2 1 2         12          0          1          020 1 1 1 1 1 3 1 2 2 A A A A 2 2 1 1          A          A          A          A          A          A          A          A          A          A          A          A 2 2 A A A A A A A A A A A A A A A A A A A A A A A A A A A 1 2 2 2 2 2 1 2 2 1 2 2 2 2 1 1 2 1 1 2 2 2 2 2 1 2 1 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 3 1 1 1 4 1 1 1 1 1 2 1 1 1 1 1 2 2 A A 2 2 2 2 2 1 2 2 1 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 1 1 1 1 2 2 2 1 1 1 2 2 1 1 2 2 2 2 1 2 1 1 2 2 2 3 1 2 2 2 2 2 1science                                                                                               2 A A A A A A                                                                                                      2 A A A A A A                                                                                                      2 2 2 2 2 2 2                                                                                                      1 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
Arizona                           3   11          26              0       2491  12   9 4 2 1 3     403400 123.8572901     2 8 1 1 1 1 1 2 2                                                              260 1 1 1 1 1         10         30         12         3040 1 1 1 1 1 3 1 2 1 5 0 5 5 2 2 2 1          A          A          A          A          A          A          A          A          A          A          A          A 2 2 A A A A A A A A A A A A A A A A A A A A A A A A A A A 1 2 1 2 1 2 1 1 1 2 1 2 1 1 1 1 2 2 1 2 2 1 2 2 2 2 2 2 2 2 1 2 1 1 2 1 2 2 1 1 1 1 4 2 1 1 4 2 1 1 2 2 2 1 1 1 1 1 2 2 2 2 A A 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 1 2 2 3 1 1 1 2 2 2 1 1 1 1 2 2 1 1 2 2 2 2 1 2 1 1 2 2 2 2 A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A 2 2 2 2                                                                                                      2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 1 2 2 2 1 2 1 2 2 2 2 2 2 2 1 2 2 2
Arizona                           3   12          27              0       1897  12   9 4 1 1 3     403450 235.2849291     2 8 1 2 1 1 1 2 2                                                              250 1 1 1 1 1         11          0         12         3535 1 1 1 1 1 1 C 2 1 0 0 5 5 1 2 2 1          A          A          A          A          A          A          A          A          A          A          A          A 3 1 2 1 4 4 4 4 3 2 3 3 3 4 3 4 3 4 5 5 5 5 5 1 1 3 4 4 4 2 1 1 2 1 2 2 1 2 1 2 1 1 2 1 C 1 2 1 1 1 1 1 1 C C 2 2 2 2 2 2 1 2 2 1 3 2 1 1 1 1 4 1 1 1 4 2 1 2 2 2 2 1 C 2 1 2 2 2 2 2 A A 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 1 1 2 1 2 2 2 1 2 1 2 2 1 1 2 2 2 1 1 2 1 1 2 2 2 2 A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A 2 2 1 2                                                                                                      1 2 1 2 1 2 1 1 1 2 2 2 2 2 2 1 2 2 2 1 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 2 2 2 2 2 2 2 2
Arizona                           3   13          28              0       1200  12   9 4 1 2 3     409630 585.6169585     2 8 1 1 2 1 1 2 2                                                              215 1 1 1 2 1         12          5         12         5045 1 2 1 1 1 1 1 1 2 A A A A 2 2 1 3          0        210          0          0          0          0        210        180          0          0          0          0 2 1 3 2 A A A A A A A A A A A A A A A A A A A A A A A A A 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 2 1 1 1 1 2 1 1 2 1 3 1 1 1 1 1 4 1 1 2 4 2 2 2 2 2 2 2 1 1 1 1 2 2 2 2 A A 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 1 1 2 1 2 2 1 1 2 2 2 1 2 5 2 2 2 2 1 2 A A A A A A A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A
Arizona                           3   14          29              1        200   8  -1 4 1 2 2     403450 217.5089477     210 2 A A A A A A                                                              A A A 1 2 1 1         12          0         12         2020 2 2 2 2 2 3 2 1 2 A A A A 2 2 2 3          0          0        500          0          0          0          0          0          0          0          0          0 2 2 A A A A A A A A A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 1 1 2 2 3 2 2 A 4 2 2 1 2 2 2 2 1 1 2 2 2 2 2 2 A A 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 1 2 2 3 3 1 2 1 1 2 2 1 2 1 2 1 1 1 2 2 2 2 2 2 1 2 1 2 2 2 A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A 2 2 2 2                                                                                                      1 2 1 2 1 2 2 1 2 2 2 2 1 2 2 1 1 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
Arizona                           3   15          30              1        518   8  -1 4 1 3 1     409630 388.9436288     2 2 2 A A A A A A                                                              A A A 1 2 2 2         11          0          1          520 1 1 2 1 2 3 2 1 1 A A 1 1 2 2 2 3        128          0          0          0        160          0          0          0          0          0          0          0 3 1 3 1 4 4 1 1 3 3 4 4 1 1 2 4 4 4 4 3 4 4 4 4 4 4 4 3 4 1 2 1 2 2 2 1 1 1 2 2 2 1 2 1 2 2 1 1 2 2 2 2 2 2 2 2 1 1 1 1 1 2 2 2 1 3 2 1 1 1 1 4 2 2 A 4 2 2 2 2 2 2 2 2 1 1 2 2 2 A A 1 1 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 2 2 1 1 1 2 1 2 2 2 1 2 1 1 1 2 1 2 2 2 1 1 2 A A A A A A A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A
Arizona                           3   16          32              0        135  12   9 4 4 4 3     407920  66.5548831     110 2 A A A A A A                                                              A A A 1 1 2 1         11          0         11         3030 1 2 1 2 1 3 1 2 2 A A A A 2 C C 2          C          C          C          C          C          C          C          C          C          C          C          C 1 1 C C C C C C C C C C C C C C C C C C C C C C C C C C C 1 1 1 1 1 2 1 2 1 2 2 2 1 1 1 1 2 2 1 2 2 1 1 2 2 2 2 C 1 C 1 2 1 1 2 1 2 1 2 A 1 1 2 2 2 A 4 2 2 1 2 2 2 1 1 1 1 1 2 1 1 1 A A 3 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 1 2 2 1 1 1 1 2 1 1 2 2 2 2 2 2 1 1 2 2 2 2 1 2 1 2 1 2 2 3 2 A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      2 2 2 2 2 2 1                                                                                                      1 2 1 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2
Arizona                           3   16          33              0         90   5   0 4 1 4 1     409630 227.5461615     250 2 A A A A A A                                                              A A A 1 2 1 1         11          0         12         2020 2 2 2 2 1 3 1 1 2 A A A A 2 2 2 3          0          0         70         70          0          0          0          0          0          0          0          0 3 2 A A A A A A A A A A A A A A A A A A A A A A A A A A A 2 2 2 2 2 2 1 1 2 2 2 2 1 2 1 1 2 1 1 2 2 2 2 2 2 2 2 1 1 2 2 2 C C C 2 A A A A A A A A A A A A A A A A A A A A A 2 2 2 A A 2 2 3 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 1 2 C 2 2 2 1 2 2 2 1 2 C C C C C C C A A A A A A A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A                                                                                                      A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A A
