Arizona                           3   11          21              0        990   6  -1 4 2 1 1     403400 410.7777004     2 13  1  1 40  A  A  A  A  A  A  A  A  2                                                               1  1  1 40  A  A  A  A  A  A  A  A  2                                                               1  1  1 40  A  A  A  A  A  A  A  A  2                                                               1  1  A  A  1  1  2  2  1  2  3  1  2  1  2  2  2  1  2  1  1  2  2  1  1  2  1  1  3  1  1  1  1  1  1  1  1  2  1  2  2                                                               2  A  A  A  A                                                               1  2  2  1  2                                                               1  2  1  1  2                                                               1  2  1  2  2                                                               1  2  1  1  2                                                               1  2  1  1  2                                                               1  2  2  2  2  2  2  1  1  2  1  1  1  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1  1  1  2  2  2  1  2  1  2  2  2                                                               2  A  A  A  A  A                                                               1  2  1  2  2  2                                                               1  1  1  1  1  1  1  1  1  2  1  2  1  1  1  1  1  1  1  2  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  2  1  2  2  1  1  1  1  1  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  2  2  2  2  2  2  2  2  2  1
Arizona                           3   11          22              0        951   8   7 4 2 1 2     403400 183.2045110     2 11  1  2 40 40  A  A  A  A  A  A  A  2                                                               1  1  1 40  A  A  A  A  A  A  A  A  2                                                               1  F  A  A  A  A  A  A  A  A  A  A  2                                                               1  1  2  1  A  A  1  1  2  1  3  2  1  1  1  2  2  2  2  1  2  2  2  2  2  2  2  1  2  1  2  1  1  1  1  1  1  1  2  F  2                                                               1  1  1  2  2                                                               1  1  1  2  2                                                               1  1  1  2  2                                                               1  2  1  2  2                                                               1  1  1  2  2                                                               1  1  1  2  2                                                               1  2  2  2  2  2  2  1  1  2  1  C  1  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1  2  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A
Arizona                           3   11          23              0       2964  12   9 4 2 1 3     403400 123.2400489     2 13  F  A  A  A  A  A  A  A  A  A  A  2                                                               1  1  2 40 32  A  A  A  A  A  A  A  2                                                               1  1  1 18  A  A  A  A  A  A  A  A  2                                                               1  1  2  2  A  A  1  2  2  1  3  2  2  2  2  2  2  1  2  2  2  2  2  2  2  2  1  1  2  1  C  1  1  1  1  1  1  2  2  1  2                                                               2  A  A  A  A                                                               1  2  1  1  2                                                               1  2  1  1  2                                                               1  2  1  2  2                                                               1  F  2  2  2                                                               1  1  2  2  2                                                               1  2  2  2  2  2  2  1  1  2  1  2  1  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  A  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A
Arizona                           3   11          24              0       1283   8   7 4 2 1 2     403400 183.2045110     2 11  1  2 40 40  A  A  A  A  A  A  A  2                                                               1  1  1 39  A  A  A  A  A  A  A  A  2                                                               1  2  A  A  A  A  A  A  A  A  A  A  2                                                               1  2  1  1  A  A  2  1  2  1  3  2  2  1  2  2  2  2  2  2  2  2  1  2  1  2  2  1  3  1  2  1  1  1  1  1  1  2  1  2  2                                                               2  A  A  A  A                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  1  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  2  2  2  2  2  2  2  1  2  1  C  1  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  A  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A
Arizona                           3   11          25              0        750   6   0 4 2 1 1     403400 410.7777004     2 12  1  1 40  A  A  A  A  A  A  A  A  2                                                               2  1  1 24  A  A  A  A  A  A  A  A  2                                                               1  1  1 40  A  A  A  A  A  A  A  A  2                                                               2  1  A  A  1  1  1  2  1  1  3  2  2  1  2  2  2  1  2  1  1  2  1  1  1  2  2  1  2  1  2  1  1  1  1  3  1  2  1  1  1Special Ed Teacher                                             2  A  A  A  A                                                               1  2  2  1  2                                                               1  2  2  1  2                                                               1  2  1  2  2                                                               1  2  2  1  2                                                               1  2  2  1  2                                                               1  2  2  2  2  2  2  1  1  2  1  2  1  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  A  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A
Arizona                           3   11          26              0       2491  12   9 4 2 1 3     403400 123.2400489     2 13  2  A  A  A  A  A  A  A  A  A  A  1                                                               1  1  2 50 35  A  A  A  A  A  A  A  2                                                               1  1  1 40  A  A  A  A  A  A  A  A  1                                                               1  1  2  1  A  A  1  1  1  1  3  2  2  1  1  2  2  1  1  1  2  1  2  2  2  1  2  1  1  2  2  1  1  1  1  1  1  2  2  2  1special ed teachers                                            1  2  1  2  2                                                               1  2  1  1  2                                                               1  2  1  1  2                                                               1  2  1  2  2                                                               1  2  1  1  1the administration                                             1  2  1  1  2                                                               1  1  2  2  2  2  2  2  1  2  1  2  1  1  2  1  2  2  2  2  2  2  2  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  2  1  1  1  2  2  2  2  2  2  2  1  1  1  1  2  2  1  2  1  2  2  2                                                               1  2  2  2  2  1French                                                         1  2  1  2  1  2                                                               1  2  1  1  1  1  1  1  1  2  1  2  1  1  2  2  1  2  2  1  1  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  2  2  2  2  2  1  2  1  1  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  2  1  2  2  2  2  2  2  2  1  2  2
Arizona                           3   13          28              0       1200  12   9 4 1 2 3     409630 595.9801267     2 11  1  1 36  A  A  A  A  A  A  A  A  2                                                               1  2  A  A  A  A  A  A  A  A  A  A  3                                                               1  2  A  A  A  A  A  A  A  A  A  A  2                                                               1  1  1  2  A  A  1  1  2  3  3  2  2  1  2  1  2  1  1  1  2  2  2  1  1  1  1  1  2  1  1  1  1  1  1  3  1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               2  2  2  2  2  2  1  1  1  2  A  A  A  2  1  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1  1  2  1  2  2  1  2  2  2  2  1nursing                                                        2  A  A  A  A  A                                                               1  1  2  2  2  2                                                               1  2  1  1  1  1  1  1  1  1  2  2  1  1  2  2  1  2  1  2  1  2  1  2  2  2  2  2  2  2  2  2  1  2  2  2  2  2  1  2  1  2  1  2  1  1  2  2  2  1  2  1  1  1  2  2  1  1  1  2  1  2  2  1  2  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1  1  2  2  2
Arizona                           3   14          29              1        200   8  -1 4 1 2 2     403450 227.1245327     2 11  1  1 40  A  A  A  A  A  A  A  A  2                                                               1  2  A  A  A  A  A  A  A  A  A  A  2                                                               1  2  A  A  A  A  A  A  A  A  A  A  2                                                               1  1  1  1  A  A  1  1  2  1  3  2  2  1  1  1  2  2  2  2  2  2  1  1  1  2  1  1  3  2  2  1  1  1  1  3  1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               2  A  A  A  A                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               2  1  2  1  2  2  2  1  1  2  A  A  A  2  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1  1  1  1  2  2  1  2  2  2  2  1double major in biology and hu                                 2  A  A  A  A  A                                                               1  1  2  2  1  2                                                               1  2  1  1  1  1  1  1  1  2  1  2  1  1  2  2  2  2  2  2  1  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  1  2  2  2  1  1  2  1  1  2  2  2  2  1  2  2  2  2  2  2  2  1  1  1  1  2  1  1  2  1  2  2  2  2  2  2  2  2  2  1
Arizona                           3   15          30              1        518   8  -1 4 1 3 1     409630 445.1505423     2 11  1  1 60  A  A  A  A  A  A  A  A  2                                                               2  2  A  A  A  A  A  A  A  A  A  A  2                                                               C  2  A  A  A  A  A  A  A  A  A  A  1                                                               2  1  A  A  1  1  2  1  2  1  3  2  2  1  2  2  2  1  2  2  2  2  1  1  1  2  1  1  3  1  1  1  2  2  1  2  1  1  2  2  2                                                               2  A  A  A  A                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               2  A  A  A  A                                                               1  1  2  2  2                                                               2  A  A  A  A                                                               C  C  C  C  C  C  C  2  1  2  A  A  A  1  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  1  1  2  1  2  2  1  2  2  2  1  2                                                               2  A  A  A  A  A                                                               1  1  2  2  2  2                                                               2  1  1  1  1  1  1  1  1  1  1  2  1  1  2  2  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  2  2  2  2  2  2  2  2  2  2  1  1  2  1  1  2  1  1  2  1  2  2  2  2  1  2  2  2  2  2
Arizona                           3   16          32              0        135  12   9 4 4 4 3     407920  69.1630867     1  1  1  1 40  A  A  A  A  A  A  A  A  1                                                               3  2  A  A  A  A  A  A  A  A  A  A  C                                                               C  2  A  A  A  A  A  A  A  A  A  A  C                                                               C  C  2  1  A  A  1  1  1  3  3  2  1  1  1  1  1  1  2  1  1  2  2  2  2  2  C  1  3  C  1  1  1  2  1  2  1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               2  A  A  A  A                                                               1  1  2  2  2                                                               1  1  2  2  2                                                               1  2  2  2  2  2  2  1  1  1  1  C  1  1  1  1  2  1  1  2  1  2  2  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  1  2  2  1  2  1  2  2  2                                                               1  1  2  2  2  2                                                               1  2  1  2  2  2                                                               2  2  1  2  1  2  1  1  2  2  2  2  1  1  2  1  1  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  2  2  2  2  2  2  2  2  2  2  1  1  1  1  2  1  1  2  1  1  1  1  1  1  1  1  1  1  2  1  2  1  1  2  1  1  1  2  1  1  1  1  1  1  1  1  1  2
Arizona                           3   16          33              0         90   5   0 4 1 4 1     409630 214.4495304     2 50  2  A  A  A  A  A  A  A  A  A  A  C                                                               C  2  A  A  A  A  A  A  A  A  A  A  C                                                               C  2  A  A  A  A  A  A  A  A  A  A  C                                                               C  C  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  2  2  2  2  3  2  2  1  2  2  1  1  2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               C  C  C  C  C  C  C  2  1  2  1  2  1  3  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  A  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A
Arizona                           3   16          34              0        100   5   0 4 1 4 1     403450 330.5910075     1  1  2  A  A  A  A  A  A  A  A  A  A  2                                                               1  2  A  A  A  A  A  A  A  A  A  A  2                                                               1  2  A  A  A  A  A  A  A  A  A  A  2                                                               1  1  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  2  2  2  2  2  3  2  2  1  2  2  1  1  2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               2  A  A  A  A                                                               C  C  C  C  C  C  C  2  2  A  2  1  1  3  2  2  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  2  A  A  A  A  A  A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A                                                               A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A  A
